ID,COORDS_X,COORDS_Y,AGE,ROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,TRPRICE,YEAR,ASKPRICE,AGE2,HOUSESIZE2,LOTSIZE2,LN_DISTCBD,LN_DISTAMEN
5314427,179378,318752,23,6,100,120,4,0,2439,3083,1300,0,182189,2016,195000,529,10000,14400,8.033658,7.7993436
5249120,175051,316776,60,7,126,264,1,1,1739,1802,2001,0,241898,2015,285000,3600,15876,69696,7.4966526,7.4610653
6859772,174266,319903,49,8,112,178,4,1,1649,2868,2091,0,220769,2019,225000,2401,12544,31684,7.96137,7.4079242
7064252,178866,317568,64,4,103,102,4,0,1868,2506,1871,0,217500,2020,225000,4096,10609,10404,7.8264432,7.5326238
5389078,174634,319408,50,6,143,237,2,1,1531,2267,2208,0,219699,2016,235000,2500,20449,56169,7.7262125,7.3336763
5282686,178603,316337,11,5,110,133,4,1,1373,2753,2366,0,209645,2015,239000,121,12100,17689,7.9204464,7.2247534
5280482,174361,316215,41,5,189,650,2,1,2376,2691,1363,0,407246,2016,450000,1681,35721,422500,7.8976684,7.7731738
6756274,174324,319801,49,6,151,196,1,1,1652,2757,2087,0,234440,2019,249000,2401,22801,38416,7.9218984,7.4097419
4279426,179171,316414,55,8,128,219,5,1,1940,3188,1800,0,189255,2011,219000,3025,16384,47961,8.0671492,7.5704432
5257989,173428,317456,53,5,100,133,4,0,3249,3011,491,0,192443,2015,199000,2809,10000,17689,8.0100279,8.0861025
4529203,175079,316475,100,3,112,160,1,0,1674,1997,2065,0,136513,2013,185000,10000,12544,25600,7.5994015,7.4229712
4029687,177859,315047,29,5,76,170,4,1,597,3278,3143,0,165565,2015,179000,841,5776,28900,8.0949888,6.3919172
5235235,178392,318032,13,5,125,134,4,0,1555,1999,2185,0,221728,2014,228000,169,15625,17956,7.6004024,7.3492308
5229594,175777,316540,61,6,132,405,2,1,987,1565,2753,0,513760,2014,520000,3721,17424,164025,7.3556409,6.89467
7191549,176686,316353,66,10,202,283,1,0,64,1652,3676,0,445000,2020,495000,4356,40804,80089,7.4097419,4.1588831
4428760,173172,317447,22,6,155,349,4,1,3504,3265,236,0,311249,2013,325000,484,24025,121801,8.0910149,8.1616602
5867307,178916,317667,53,6,140,153,4,1,1946,2542,1794,0,264275,2017,269000,2809,19600,23409,7.8407063,7.5735312
5092977,178816,316865,66,6,108,183,1,0,1650,2666,2090,0,87610,2014,95000,4356,11664,33489,7.8883343,7.4085307
4851766,173963,315845,42,6,140,188,4,1,2802,3234,938,0,256644,2013,268000,1764,19600,35344,8.0814753,7.9380889
5292961,178697,316515,55,8,163,270,4,0,1470,2729,2270,0,178464,2014,185000,3025,26569,72900,7.9116907,7.2930179
5666278,175943,318150,27,7,134,140,4,0,696,482,3044,0,310793,2016,325000,729,17956,19600,6.1779442,6.5453496
6758881,178509,317543,58,6,117,227,2,1,1520,2160,2219,0,297734,2019,315000,3364,13689,51529,7.6778636,7.3264656
4614095,177437,317480,53,6,155,167,4,0,492,1157,3248,0,300328,2013,325000,2809,24025,27889,7.0535855,6.1984787
4930158,179378,318752,24,4,100,122,4,0,2439,3083,1300,0,215779,2014,219000,576,10000,14884,8.033658,7.7993436
3427417,179027,317252,65,5,100,208,1,0,1960,2732,1779,0,187236,2009,199000,4225,10000,43264,7.9127893,7.5806999
4862919,175657,316692,60,7,147,599,1,1,1127,1483,2613,0,459680,2014,485000,3600,21609,358801,7.3018222,7.0273147
4970334,174234,317891,52,5,135,440,4,0,2401,2161,1338,0,329888,2014,345000,2704,18225,193600,7.6783261,7.7836404
4811470,177536,319536,65,3,135,310,3,1,529,1931,3210,0,162240,2014,174000,4225,18225,96100,7.5657935,6.2709885
3017110,178819,317417,62,8,162,203,4,1,1785,2490,1954,0,200448,2006,209000,3844,26244,41209,7.8200378,7.4871736
5094502,175686,317623,25,6,98,114,4,1,993,792,2746,0,274355,2016,275000,625,9604,12996,6.6745615,6.9007306
4517019,179027,317252,65,6,103,155,3,0,1960,2732,1779,0,131052,2013,139000,4225,10609,24025,7.9127893,7.5806999
5090280,175943,318150,27,5,127,120,4,0,696,482,3044,0,321992,2015,345000,729,16129,14400,6.1779442,6.5453496
3588865,173100,316736,40,8,180,256,4,1,3670,3520,70,0,261536,2009,274000,1600,32400,65536,8.1662159,8.2079468
5065237,178679,317046,100,10,218,218,4,0,1581,2468,2158,0,241898,2015,245000,10000,47524,47524,7.8111634,7.3658128
5772827,179143,319508,57,6,85,113,5,0,2134,3146,1606,0,184332,2016,185000,3249,7225,12769,8.0538874,7.6657534
4719733,177855,316885,18,6,150,426,5,0,753,1825,2987,0,234802,2013,249950,324,22500,181476,7.509335,6.6240654
4912648,173969,316739,46,5,125,224,4,1,2806,2723,934,0,237532,2013,239000,2116,15625,50176,7.9094896,7.9395151
3915844,175644,317723,53,7,180,100,4,0,1018,792,2722,0,292485,2011,349000,2809,32400,10000,6.6745615,6.9255953
5031285,176222,316316,62,6,184,281,4,1,521,1672,3219,0,413712,2014,420000,3844,33856,78961,7.4217758,6.2557502
3539922,174575,319651,53,5,125,248,4,1,1511,2470,2228,0,225872,2009,239000,2809,15625,61504,7.8119736,7.3205271
4870174,174989,317283,70,4,110,186,4,0,1746,1567,1993,0,148179,2014,154000,4900,12100,34596,7.3569183,7.4650826
760544,177345,319404,100,4,155,219,2,1,339,1714,3401,0,156021,2001,167445,10000,24025,47961,7.4465852,5.8260002
4995402,173143,317384,20,6,128,373,4,1,3541,3304,198,0,268775,2015,279000,400,16384,139129,8.1028891,8.1721649
4542224,176602,316649,53,7,240,291,5,0,197,1346,3542,0,705285,2012,735000,2809,57600,84681,7.2048926,5.2832036
7232579,177547,315514,57,5,93,193,5,0,383,2721,3357,0,265000,2020,275000,3249,8649,37249,7.9087548,5.9480348
4980294,173436,319431,51,6,100,106,2,0,2604,3295,1136,0,124384,2014,160000,2601,10000,11236,8.1001616,7.8648038
6569774,175032,318142,100,5,168,166,4,0,1604,1371,2136,0,404067,2019,419000,10000,28224,27556,7.2232957,7.3802557
4959528,179378,318752,22,5,85,121,5,0,2439,3083,1300,0,178464,2014,184000,484,7225,14641,8.033658,7.7993436
3308318,179754,319142,23,5,145,300,2,1,2762,3556,978,0,252609,2008,275000,529,21025,90000,8.1763916,7.9237103
4466453,174524,319474,52,5,129,298,5,1,1610,2394,2129,0,283920,2014,319000,2704,16641,88804,7.7807207,7.3839893
5564342,179206,319278,53,5,87,160,4,0,2204,3098,1536,0,163434,2016,175000,2809,7569,25600,8.0385122,7.698029
5719337,175896,316500,65,9,175,324,4,1,864,1560,2875,0,460831,2016,462500,4225,30625,104976,7.3524413,6.7615728
5232522,173143,317384,21,7,181,237,2,1,3541,3304,198,0,241738,2014,250000,441,32761,56169,8.1028891,8.1721649
6411268,176913,317713,100,10,215,132,4,0,64,584,3676,0,634034,2018,650000,10000,46225,17424,6.3699012,4.1588831
4893583,179126,317542,100,6,125,91,4,0,2113,2767,1627,0,269318,2014,285000,10000,15625,8281,7.925519,7.6558642
4874202,173790,318278,55,6,90,241,4,1,2812,2620,928,0,170893,2014,174500,3025,8100,58081,7.8709297,7.9416513
4870629,178202,317626,15,6,179,363,5,1,1259,1843,2481,0,428649,2013,450000,225,32041,131769,7.5191498,7.138073
5489918,175885,318182,100,5,93,111,1,0,757,548,2983,0,133963,2016,145000,10000,8649,12321,6.3062754,6.6293631
6241103,178780,314938,38,4,128,171,4,1,1501,3865,2239,0,189691,2018,200000,1444,16384,29241,8.259717,7.3138866
6065935,176869,317639,100,4,59,26,4,0,8,584,3731,0,261632,2017,275000,10000,3481,676,6.3699012,2.0794415
7151521,179450,317224,42,7,179,318,4,1,2364,3148,1375,0,470000,2020,498000,1764,32041,101124,8.0545225,7.7681103
5909112,178577,316266,12,6,116,198,4,1,1353,2775,2387,0,248419,2017,249000,144,13456,39204,7.9284062,7.2100797
5797343,177666,315716,33,3,120,343,4,1,575,2596,3165,0,284001,2016,285000,1089,14400,117649,7.8617272,6.3543701
4827077,174826,316787,47,7,152,253,2,0,1962,1969,1777,0,245723,2013,298000,2209,23104,64009,7.5852809,7.5817199
4826837,175170,317781,90,6,151,105,4,0,1479,1239,2261,0,225771,2015,274500,8100,22801,11025,7.1220598,7.2991214
129508,175002,318153,95,6,120,187,4,1,1634,1402,2105,0,227970,2005,235000,9025,14400,34969,7.2456551,7.3987861
4217844,177740,315086,30,6,95,187,4,0,487,3191,3253,0,201510,2012,215000,900,9025,34969,8.0680895,6.1882639
4740489,178698,317737,84,8,195,377,4,1,1762,2317,1977,0,550964,2013,589000,7056,38025,142129,7.7480288,7.474205
5511111,178858,318908,24,5,151,286,4,1,1900,2634,1839,0,344032,2015,348000,576,22801,81796,7.8762589,7.5496092
6379865,178908,317563,60,5,181,190,4,0,1907,2549,1832,0,232921,2019,299000,3600,32761,36100,7.8434563,7.5532866
4886228,175024,316746,55,9,135,308,4,1,1760,1843,1979,0,393156,2013,440000,3025,18225,94864,7.5191498,7.4730692
5942218,179183,315786,17,5,140,354,4,1,2033,3548,1707,0,438697,2017,439000,289,19600,125316,8.174139,7.6172676
4163633,177921,316907,18,6,110,204,4,0,822,1866,2917,0,185657,2013,219000,324,12100,41616,7.5315523,6.7117405
4773689,173664,319580,22,3,103,144,4,0,2332,3164,1408,0,141973,2013,149000,484,10609,20736,8.0595922,7.7544813
5637936,174072,317743,58,6,111,310,4,1,2574,2333,1166,0,214340,2016,219000,3364,12321,96100,7.7549105,7.8532162
68637,177653,317211,17,6,190,149,2,0,604,1475,3136,0,145648,2005,159000,289,36100,22201,7.2964134,6.403574
6166853,173637,316236,100,7,150,335,4,1,3100,3261,639,0,428753,2018,435000,10000,22500,112225,8.0897894,8.0391569
5808290,179450,317224,42,7,191,387,4,1,2364,3148,1375,0,377238,2016,398000,1764,36481,149769,8.0545225,7.7681103
4733267,176273,320642,62,6,106,410,4,1,182,2666,3557,1,197392,2014,259000,3844,11236,168100,7.8883343,5.2040067
4706040,178998,314862,40,5,95,182,4,1,1680,4062,2059,0,161158,2014,176000,1600,9025,33124,8.3094311,7.426549
4724980,176547,316239,60,9,125,454,2,1,190,1747,3549,0,229341,2013,268000,3600,15625,206116,7.4656553,5.2470241
5742400,178762,315130,42,5,115,153,4,1,1503,3705,2237,0,166114,2016,179000,1764,13225,23409,8.2174387,7.3152184
6082327,178039,317535,90,4,174,161,4,0,1074,1704,2665,0,454553,2017,475000,8100,30276,25921,7.4407339,6.9791451
5952076,178228,318036,39,6,103,125,4,0,1392,1835,2348,0,147994,2017,155000,1521,10609,15625,7.5147996,7.2384968
4681124,176582,316215,54,7,178,381,2,1,157,1774,3583,0,293869,2012,295000,2916,31684,145161,7.4809923,5.0562458
4896129,173273,316669,36,7,120,153,4,1,3491,3384,249,0,163815,2013,175000,1296,14400,23409,8.1268139,8.1579437
7127962,176179,318129,30,5,122,100,5,0,459,262,3281,0,440000,2020,449000,900,14884,10000,5.5683446,6.1290503
5418499,176147,316699,20,7,175,241,4,0,649,1303,3090,0,287589,2015,315000,400,30625,58081,7.1724248,6.4754329
4672030,177788,317400,64,8,145,128,4,1,792,1510,2948,0,218420,2013,249000,4096,21025,16384,7.3198647,6.6745615
6501313,176301,316309,63,5,143,284,4,1,442,1672,3298,0,543087,2018,545000,3969,20449,80656,7.4217758,6.09131
2998673,174324,319801,51,6,150,160,4,1,1652,2757,2087,0,252745,2007,259000,2601,22500,25600,7.9218984,7.4097419
4286868,178524,315975,32,4,97,182,4,1,1355,2925,2384,0,176881,2012,177500,1024,9409,33124,7.9810495,7.2115569
6628265,178975,315312,41,5,103,174,4,1,1740,3711,2000,0,197477,2019,198000,1681,10609,30276,8.2190571,7.4616404
6594808,174236,316622,45,6,124,299,4,0,2528,2549,1211,0,298747,2019,299000,2025,15376,89401,7.8434563,7.8351836
4641873,174388,319103,30,4,112,269,4,1,1886,2299,1854,0,236215,2012,239000,900,12544,72361,7.7402296,7.5422134
7227902,179003,317850,64,5,157,220,4,0,2088,2613,1652,0,345000,2020,349000,4096,24649,48400,7.8682542,7.6439619
4398215,174330,316347,48,7,225,465,4,1,2410,2631,1330,0,503775,2012,548000,2304,50625,216225,7.8751192,7.7873821
6304527,178552,314899,39,6,100,118,4,0,1270,3761,2469,0,178777,2018,189500,1521,10000,13924,8.23244,7.1467724
4597836,176203,316669,85,6,133,191,4,0,588,1324,3152,0,292137,2013,325000,7225,17689,36481,7.1884127,6.3767271
3396736,174986,316759,57,10,130,285,2,1,1800,1862,1940,0,297200,2009,349500,3249,16900,81225,7.5294065,7.495542
4548996,174221,316177,45,6,150,504,4,1,2517,2822,1223,0,425919,2013,510000,2025,22500,254016,7.9452009,7.8308229
4543869,176558,317717,53,6,163,52,2,0,118,309,3621,0,324480,2014,400000,2809,26569,2704,5.7333412,4.7706847
4535188,176074,321131,47,4,102,206,4,1,303,3168,3437,1,190362,2014,198500,2209,10404,42436,8.0608559,5.7137327
4098248,179293,316289,53,5,155,279,4,1,2065,3356,1675,0,217930,2011,229000,2809,24025,77841,8.1185055,7.6328855
4695095,179477,317724,28,6,130,630,4,1,2499,3094,1241,0,400255,2013,450000,784,16900,396900,8.03722,7.8236461
5106184,175936,318233,100,8,90,126,4,1,713,523,3026,0,140608,2014,175000,10000,8100,15876,6.2595816,6.5694814
4516101,173172,317447,22,7,158,235,4,1,3504,3265,236,0,296668,2012,299000,484,24964,55225,8.0910149,8.1616602
6319981,176610,316406,64,6,106,216,4,0,145,1588,3595,0,297788,2018,335000,4096,11236,46656,7.3702307,4.9767337
6464016,178702,316594,69,5,126,180,2,0,1482,2692,2257,0,171501,2018,172500,4761,15876,32400,7.8980398,7.3011479
6960897,178461,315155,40,5,125,167,4,0,1208,3500,2532,0,210000,2020,219000,1600,15625,27889,8.1605186,7.0967212
4785424,174448,316250,42,10,160,635,4,1,2289,2602,1450,0,516048,2015,545000,1764,25600,403225,7.8640356,7.7358704
4555387,176531,316436,65,6,110,141,1,0,226,1549,3513,0,212705,2012,245000,4225,12100,19881,7.345365,5.4205351
6459241,176531,316504,67,5,184,210,3,0,234,1481,3506,0,343002,2018,350000,4489,33856,44100,7.3004727,5.4553213
4810662,175715,316450,63,9,140,458,4,1,1040,1673,2700,0,459680,2014,489000,3969,19600,209764,7.4223738,6.9469762
7047917,174894,316968,29,4,183,355,4,1,1921,1808,1818,0,355000,2020,369000,841,33489,126025,7.4999766,7.5606012
4449864,176284,316802,23,7,175,154,4,0,548,1182,3191,0,447800,2012,449000,529,30625,23716,7.0749631,6.3062754
4449361,177847,318408,53,8,155,268,3,1,973,1516,2767,0,170724,2012,175000,2809,24025,71824,7.3238306,6.880384
449173,175972,316647,63,8,150,174,2,1,809,1397,2931,0,267361,2003,269000,3969,22500,30276,7.2420826,6.6957989
4438143,176610,316406,53,8,260,420,4,0,145,1588,3595,0,654908,2012,695000,2809,67600,176400,7.3702307,4.9767337
4493064,179235,315763,15,6,199,475,4,1,2078,3603,1662,0,677102,2013,679500,225,39601,225625,8.1895218,7.6391611
6637898,175108,319159,90,4,165,113,2,0,1232,1745,2508,0,186337,2019,192500,8100,27225,12769,7.46451,7.116394
4695048,177154,317614,90,4,76,47,4,0,277,844,3462,0,202039,2013,235000,8100,5776,2209,6.7381525,5.6240177
7168685,174389,316072,100,9,142,860,5,1,2354,2766,1385,0,510000,2020,550000,10000,20164,739600,7.9251575,7.7638712
5457132,178680,317470,61,5,142,282,4,1,1663,2342,2077,0,326869,2016,349000,3721,20164,79524,7.7587605,7.4163785
5169357,175624,320623,90,4,120,180,1,0,116,2754,3624,0,134388,2015,145000,8100,14400,32400,7.9208097,4.7535901
4363742,176467,319393,26,5,103,136,5,1,127,1416,3613,0,218420,2013,239000,676,10609,18496,7.2555914,4.8441873
4018614,174206,319664,51,6,145,260,4,1,1827,2761,1913,0,267251,2011,269000,2601,21025,67600,7.9233484,7.5104303
5743850,177528,315564,88,10,162,183,4,0,382,2668,3358,0,306559,2017,379000,7744,26244,33489,7.8890843,5.9454207
5671510,177310,319325,46,4,146,478,4,1,315,1629,3425,0,253704,2017,274000,2116,21316,228484,7.3957214,5.7525725
4078142,175371,317375,100,4,88,85,2,0,1353,1187,2386,0,151978,2011,155000,10000,7744,7225,7.0791845,7.2100797
3479408,174637,317537,22,5,90,163,4,1,2041,1811,1698,0,247085,2010,249000,484,8100,26569,7.5016346,7.6211953
5148395,176329,320924,53,6,100,153,4,0,437,2946,3303,1,113027,2014,159000,2809,10000,23409,7.9882035,6.0799332
3661316,176273,320642,64,7,160,604,4,0,182,2666,3557,1,293450,2010,329000,4096,25600,364816,7.8883343,5.2040067
4039834,178518,314720,29,7,120,111,4,0,1182,3890,2557,0,200725,2011,209000,841,14400,12321,8.2661648,7.0749631
6736108,179218,315699,15,5,212,311,5,1,2047,3630,1692,0,546858,2019,549000,225,44944,96721,8.1969881,7.6241307
6871294,174328,316497,48,5,149,296,4,1,2423,2542,1316,0,445588,2019,495000,2304,22201,87616,7.8407063,7.7927618
6489485,176147,316699,90,7,156,93,4,0,649,1303,3090,0,410563,2018,415000,8100,24336,8649,7.1724248,6.4754329
4297585,175177,318028,70,6,115,195,4,1,1455,1217,2284,0,309690,2011,375000,4900,13225,38025,7.1041441,7.2827611
4593591,179312,316541,59,6,137,377,2,1,2085,3253,1655,0,180197,2013,195000,3481,18769,142129,8.0873327,7.6425242
6711056,178632,315372,43,6,125,124,3,0,1413,3436,2326,0,192413,2019,195000,1849,15625,15376,8.1420631,7.2534704
4245984,178493,316063,33,4,100,146,4,1,1303,2842,2436,0,172050,2011,175000,1089,10000,21316,7.9522634,7.1724248
6040481,176082,320782,44,5,112,126,4,0,168,2820,3572,1,188164,2017,195000,1936,12544,15876,7.9444923,5.1239638
5942532,176204,320847,52,10,120,565,4,1,298,2874,3442,1,267646,2018,298000,2704,14400,319225,7.96346,5.6970935
4256119,174412,319649,50,6,160,387,4,1,1667,2591,2073,0,296668,2012,348000,2500,25600,149769,7.8597994,7.4187808
4786836,177713,314985,29,7,114,158,2,0,445,3272,3294,0,125592,2013,159000,841,12996,24964,8.0931568,6.0980744
5206237,173534,319045,13,6,131,120,4,0,2687,3052,1052,0,188143,2015,199000,169,17161,14400,8.0235519,7.8961806
4222007,174395,317237,56,8,100,126,4,0,2334,2132,1406,0,173523,2012,198000,3136,10000,15876,7.6648159,7.7553387
4221982,175415,317126,98,4,140,183,4,0,1377,1298,2363,0,195913,2012,215000,9604,19600,33489,7.1685801,7.2276626
4217846,176144,316729,90,10,150,233,1,1,660,1274,3080,0,372775,2011,398000,8100,22500,54289,7.1499166,6.49224
5576839,174512,316622,36,6,135,200,4,0,2254,2320,1486,0,305435,2016,325000,1296,18225,40000,7.7493224,7.7204618
5751118,173319,316822,40,6,137,241,4,1,3461,3285,278,0,200849,2017,208000,1600,18769,58081,8.0971222,8.149313
6760897,175818,316400,62,9,210,406,4,1,932,1680,2808,0,663319,2019,750000,3844,44100,164836,7.426549,6.8373327
5422304,178631,315978,40,7,92,140,4,0,1458,3002,2282,0,142000,2016,147500,1600,8464,19600,8.0070343,7.284821
5241508,178699,316800,65,10,70,216,2,0,1519,2589,2220,0,135463,2015,150000,4225,4900,46656,7.8590269,7.3258076
5422323,176003,321079,56,6,120,320,3,1,216,3125,3524,1,176831,2016,195000,3136,14400,102400,8.0471897,5.3752785
5167470,173630,319086,14,9,125,173,4,0,2583,2977,1157,0,263400,2015,265000,196,15625,29929,7.9986715,7.8567066
5565048,175795,317697,26,5,160,241,4,1,873,661,2867,0,338272,2017,350000,676,25600,58081,6.4937539,6.7719355
5273388,178801,317430,61,5,95,131,4,0,1771,2469,1969,0,188143,2015,189000,3721,9025,17161,7.8115683,7.4792995
5270090,178670,314892,37,7,108,141,4,0,1383,3835,2357,0,181117,2016,185000,1369,11664,19881,8.2519245,7.2320104
6746285,176268,320651,71,6,162,392,3,1,188,2675,3552,1,261277,2019,269000,5041,26244,153664,7.8917046,5.2364421
4147887,174298,317254,54,7,110,193,4,1,2425,2217,1315,0,200725,2011,218000,2916,12100,37249,7.7039104,7.7935867
5200520,176033,316575,33,6,108,145,4,1,737,1449,3003,0,248634,2016,249000,1089,11664,21025,7.2786288,6.6025877
4115886,178975,315312,43,5,88,168,4,0,1740,3711,2000,0,157139,2011,174500,1849,7744,28224,8.2190571,7.4616404
6552232,179295,319940,52,5,104,206,4,0,2241,3502,1498,0,280518,2019,299500,2704,10816,42436,8.1610899,7.7146773
5105618,175119,318146,66,5,143,201,2,1,1517,1285,2223,0,197392,2014,198000,4356,20449,40401,7.158514,7.3244901
7061416,176204,316679,100,8,155,154,4,0,589,1313,3150,0,460000,2020,479000,10000,24025,23716,7.1800699,6.3784261
7155585,176400,316642,81,7,168,88,4,0,390,1337,3350,0,470000,2020,499000,6561,28224,7744,7.1981835,5.9661469
5099047,173913,318260,20,6,140,257,4,0,2716,2496,1024,0,233834,2015,239000,400,19600,66049,7.8224449,7.9069157
5488711,177368,315153,70,9,130,550,4,1,135,2989,3604,0,506378,2016,525000,4900,16900,302500,8.0026941,4.9052749
6681402,178452,315334,40,5,110,153,2,0,1229,3351,2510,0,237985,2019,245000,1600,12100,23409,8.1170139,7.113956
6041835,178482,317466,85,5,168,96,4,1,1471,2151,2268,0,224634,2017,229000,7225,28224,9216,7.6736879,7.2936978
5314510,177547,315514,58,7,125,193,4,0,383,2721,3357,0,148364,2015,158000,3364,15625,37249,7.9087548,5.9480348
4200754,174072,317743,55,5,117,289,4,1,2574,2333,1166,0,245171,2012,265000,3025,13689,83521,7.7549105,7.8532162
7192392,174330,316347,32,6,154,462,4,1,2410,2631,1330,0,500000,2020,530000,1024,23716,213444,7.8751192,7.7873821
3861165,175900,316600,62,8,145,161,4,0,872,1464,2867,0,340402,2010,348000,3844,21025,25921,7.2889276,6.7707896
5576158,178869,315108,41,5,120,190,4,1,1607,3791,2132,0,219699,2016,225000,1681,14400,36100,8.2403851,7.3821244
3314533,179015,318043,92,10,175,1396,1,1,2166,2622,1573,0,360870,2008,449000,8464,30625,1948816,7.8716927,7.6806374
7049632,177463,315654,71,7,232,280,4,0,374,2559,3366,0,475000,2020,495000,5041,53824,78400,7.8473721,5.9242558
4664717,173916,316108,42,5,190,875,4,0,2824,3104,915,0,533162,2012,539000,1764,36100,765625,8.0404472,7.9459095
6653376,174424,316511,49,5,137,363,4,1,2329,2456,1410,0,351913,2019,398000,2401,18769,131769,7.8062892,7.7531943
6713884,174637,317537,23,8,228,334,4,0,2041,1811,1698,0,475000,2020,549000,529,51984,111556,7.5016346,7.6211953
4662203,177515,316102,32,8,110,227,4,0,385,2186,3354,0,234802,2013,239000,1024,12100,51529,7.6898289,5.9532433
5831353,175294,317374,66,7,163,143,4,0,1428,1255,2312,0,212197,2016,215000,4356,26569,20449,7.134891,7.26403
6280083,176365,320812,65,2,41,182,3,0,375,2833,3364,1,98743,2018,99000,4225,1681,33124,7.9490914,5.9269261
7069010,178681,314639,40,5,143,295,2,1,1308,4048,2432,0,388000,2020,395000,1600,20449,87025,8.3059778,7.1762547
4124521,179054,316720,53,5,137,352,2,0,1849,2943,1890,0,193677,2010,199000,2809,18769,123904,7.9871845,7.5224004
5324280,173970,316848,46,7,128,124,3,0,2818,2674,922,0,172016,2015,179000,2116,16384,15376,7.8913307,7.9437828
7192410,175071,316479,52,6,149,368,4,1,1683,1999,2057,0,365000,2020,374000,2704,22201,135424,7.6004024,7.4283333
3911746,179430,317601,32,6,145,223,4,1,2422,3060,1317,0,316926,2010,329000,1024,21025,49729,8.0261698,7.7923489
4200762,173307,317077,40,4,125,148,4,0,3431,3215,308,0,196743,2015,229000,1600,15625,21904,8.0755825,8.1406069
5286254,174236,316622,45,5,111,419,3,0,2528,2549,1211,0,210912,2014,215000,2025,12321,175561,7.8434563,7.8351836
3872556,177685,319420,100,6,172,170,2,0,676,1935,3063,0,171187,2009,185000,10000,29584,28900,7.5678625,6.5161929
4653674,175002,318153,100,4,137,238,1,0,1634,1402,2105,0,131052,2013,150000,10000,18769,56644,7.2456551,7.3987861
7105057,179057,317950,88,8,165,230,5,0,2173,2664,1567,0,425000,2020,450000,7744,27225,52900,7.8875842,7.6838641
5371490,174071,316668,47,8,140,227,4,1,2697,2667,1042,0,209645,2015,239000,2209,19600,51529,7.8887095,7.8998952
3836692,176855,317748,100,7,160,60,2,0,14,516,3726,0,392304,2009,424500,10000,25600,3600,6.2461066,2.6390574
4169922,178507,315326,39,5,141,164,4,0,1281,3392,2458,0,189196,2012,225000,1521,19881,26896,8.1291752,7.1553965
68667,178579,317171,100,8,110,362,2,1,1505,2330,2234,0,212976,2006,229000,10000,12100,131044,7.7536235,7.3165483
4570526,178346,317587,14,9,150,341,5,1,1380,1991,2359,0,376775,2013,398000,196,22500,116281,7.5963922,7.2298388
4350899,179099,316902,54,6,125,283,4,1,1932,2912,1807,0,215063,2011,239000,2916,15625,80089,7.9765954,7.5663109
6787203,174495,316557,36,5,129,175,3,1,2264,2372,1476,0,291658,2019,299000,1296,16641,30625,7.7714887,7.7248883
7161822,174242,316128,45,5,189,475,2,1,2498,2838,1242,0,538000,2020,565000,2025,35721,225625,7.9508548,7.8232455
7161611,179102,315755,12,10,206,365,5,1,1947,3504,1793,0,720000,2020,725000,144,42436,133225,8.1616602,7.5740452
6157282,176429,320690,63,5,101,250,3,0,300,2711,3439,1,147994,2017,159000,3969,10201,62500,7.9050727,5.7037826
